,good_loan
38315,0
14730,0
419,0
21226,0
94424,0
92924,0
73555,0
79096,0
62665,0
111945,0
11975,0
52981,0
39142,0
56389,0
18866,0
98222,0
101018,0
71746,0
28411,0
72885,0
112943,0
13065,0
47279,0
76098,0
63089,0
73300,0
87261,0
40245,0
42468,0
1083,0
114713,0
8138,0
79134,0
95972,0
70837,0
64928,0
44141,0
75655,0
2713,0
29219,0
39218,0
79129,0
64120,0
33039,0
79496,0
59040,0
68426,0
87947,0
30432,0
97122,0
90010,0
40659,0
53879,0
57436,0
21786,0
70504,0
3246,0
43874,0
80683,0
95475,0
59104,0
72324,0
72432,0
47594,0
61030,0
58799,0
17128,0
29506,0
44674,0
101319,0
30948,0
116727,0
66661,0
42298,0
63699,0
78124,0
38243,0
29176,0
67621,0
36577,0
56170,0
80750,0
118647,0
54527,0
116570,0
102410,0
43984,0
63097,0
81866,0
70524,0
96432,0
109921,0
3276,0
116800,0
58284,0
55815,0
2289,0
91813,0
80886,0
53317,0
9024,0
119721,0
78777,0
81296,0
98272,0
71023,0
9588,0
93589,0
83549,0
74637,0
48631,0
62256,0
22275,0
81578,0
71069,0
69366,0
65821,0
113771,0
9775,0
116904,0
117770,0
9985,0
23963,0
66031,0
64675,0
80138,0
13427,0
91341,0
10432,0
118010,0
49828,0
79651,0
102370,0
83614,0
44738,0
18707,0
40389,0
15476,0
24358,0
101976,0
19792,0
25037,0
31728,0
65352,0
91916,0
100001,0
31727,0
86630,0
17730,0
51197,0
62471,0
54709,0
16797,0
18338,0
25562,0
25488,0
95529,0
75384,0
98998,0
51972,0
76600,0
9999,0
93291,0
52849,0
55493,0
78635,0
80505,0
46841,0
21397,0
55703,0
117605,0
35161,0
27809,0
60839,0
94189,0
55299,0
27219,0
90457,0
25345,0
13053,0
43482,0
60247,0
35228,0
91124,0
10526,0
73064,0
37281,0
58593,0
25012,0
64542,0
82513,0
34609,0
72427,0
70814,0
107602,0
96152,0
78248,0
47125,0
81218,0
109261,0
84347,0
37601,0
893,0
99738,0
60281,0
114814,0
50349,0
114523,0
51534,0
58731,0
57127,0
90940,0
51851,0
70647,0
11644,0
80623,0
81597,0
92796,0
54914,0
719,0
76814,0
117186,0
63109,0
64855,0
49440,0
32779,0
32104,0
67085,0
93892,0
1442,0
32124,0
96106,0
65381,0
95823,0
57961,0
88054,0
46963,0
94469,0
97556,0
63998,0
24764,0
42837,0
58798,0
58398,0
97327,0
78562,0
112906,0
65424,0
48425,0
67507,0
75215,0
22847,0
82221,0
111844,0
86849,0
21621,0
72679,0
12861,0
47398,0
96612,0
74974,0
88850,0
93860,0
43391,0
42528,0
70835,0
56467,0
24136,0
3437,0
42997,0
38690,0
52096,0
229,0
65392,0
77898,0
44489,0
96585,0
88206,0
105613,0
6133,0
72395,0
43847,0
90313,0
67435,0
69481,0
34972,0
63022,0
52888,0
97455,0
14754,0
98436,0
92086,0
50706,0
85927,0
49558,0
65331,0
23961,0
61998,0
43512,0
92922,0
34489,0
77330,0
84250,0
49857,0
66414,0
15954,0
28756,0
68904,0
78925,0
70468,0
110997,0
112663,0
53980,0
115268,0
36609,0
98989,0
46143,0
91029,0
75399,0
55376,0
94981,0
51769,0
23872,0
54118,0
49154,0
88649,0
8021,0
5868,0
117840,0
107180,0
13477,0
73513,0
28905,0
119307,0
98437,0
44423,0
80692,0
83475,0
97147,0
86348,0
63292,0
29958,0
69614,0
54579,0
39108,0
93115,0
7041,0
101142,0
39654,0
22557,0
53595,0
45736,0
93165,0
73069,0
16251,0
76741,0
40580,0
39524,0
115153,0
110848,0
54868,0
67827,0
84865,0
98638,0
87247,0
12966,0
94005,0
37861,0
101082,0
17246,0
113641,0
75865,0
65678,0
66380,0
71602,0
90252,0
80380,0
70537,0
63780,0
75238,0
79044,0
77678,0
22473,0
113916,0
91250,0
68513,0
2810,0
5235,0
71147,0
22314,0
62706,0
110383,0
95609,0
42562,0
111804,0
46564,0
62922,0
35494,0
82716,0
73280,0
79046,0
140,0
51017,0
118072,0
114387,0
18739,0
37506,0
96383,0
444,0
57278,0
84256,0
116036,0
87571,0
119253,0
8996,0
3919,0
114247,0
59817,0
100894,0
59984,0
67851,0
90491,0
86534,0
107508,0
1249,0
52497,0
28372,0
91132,0
114979,0
678,0
6250,0
50556,0
85284,0
39770,0
63654,0
113306,0
51808,0
63426,0
77703,0
99373,0
48790,0
71626,0
4061,0
17907,0
67536,0
77419,0
58576,0
83226,0
79051,0
48810,0
56516,0
118800,0
5196,0
85792,0
85908,0
99787,0
57628,0
6860,0
109101,0
77738,0
90083,0
1049,0
27533,0
79406,0
93581,0
105285,0
21202,0
64641,0
43706,0
55407,0
40757,0
7023,0
98624,0
90213,0
78271,0
62164,0
17606,0
5885,0
97619,0
43760,0
64902,0
44677,0
45741,0
9176,0
60394,0
104581,0
9283,0
87456,0
24646,0
15298,0
65479,0
73437,0
61840,0
56653,0
23057,0
29710,0
36214,0
55996,0
73276,0
47733,0
44574,0
90188,0
109460,0
17545,0
52452,0
50702,0
98223,0
80271,0
73455,0
101875,0
83417,0
37103,0
87113,0
91933,0
62556,0
32869,0
86014,0
4786,0
84143,0
35199,0
37476,0
52732,0
44983,0
93377,0
62512,0
44817,0
19690,0
78907,0
56276,0
106190,0
94315,0
114114,0
51558,0
73301,0
117128,0
64110,0
22986,0
72536,0
82538,0
66878,0
118046,0
76362,0
76400,0
53361,0
14717,0
83735,0
34371,0
117487,0
63875,0
82276,0
51882,0
94898,0
9814,0
30326,0
65088,0
75349,0
54920,0
87793,0
15773,0
47333,0
51466,0
59707,0
82370,0
87491,0
117211,0
85353,0
96956,0
102439,0
65620,0
119293,0
24137,0
77156,0
69991,0
76485,0
42577,0
82197,0
116738,0
110274,0
46432,0
23979,0
70731,0
118039,0
83472,0
34944,0
26455,0
58969,0
21944,0
88230,0
59839,0
4483,0
10226,0
93477,0
81070,0
89959,0
89262,0
60717,0
85042,0
48264,0
66754,0
113341,0
96299,0
33654,0
113038,0
95615,0
78642,0
61826,0
44934,0
73651,0
116431,0
71887,0
114548,0
50362,0
91199,0
49976,0
47881,0
4278,0
27181,0
75857,0
65149,0
46508,0
89723,0
109160,0
23051,0
68771,0
14563,0
8424,0
3933,0
74032,0
65742,0
18890,0
13815,0
8306,0
59786,0
73827,0
21313,0
96780,0
36099,0
83980,0
48655,0
42615,0
110475,0
11620,0
91532,0
2630,0
43613,0
43389,0
100581,0
38257,0
22604,0
55467,0
101094,0
46440,0
35463,0
76642,0
99963,0
77773,0
85555,0
74464,0
91664,0
74324,0
116555,0
102637,0
83176,0
85848,0
7656,0
47984,0
21692,0
75571,0
49705,0
53902,0
111809,0
2455,0
97099,0
86776,0
86780,0
34401,0
13347,0
40834,0
86673,0
81774,0
89687,0
10773,0
28494,0
37840,0
1429,0
61051,0
60966,0
6923,0
87742,0
87841,0
48374,0
13147,0
62587,0
53667,0
59471,0
197,0
49958,0
10731,0
35274,0
53705,0
116277,0
66593,0
44659,0
90958,0
82519,0
96080,0
56510,0
84624,0
100607,0
85280,0
531,0
91106,0
38285,0
73116,0
31817,0
96122,0
85803,0
116195,0
55893,0
24272,0
94368,0
8358,0
20680,0
57357,0
7020,0
50650,0
99553,0
76237,0
109216,0
37057,0
84338,0
77475,0
3375,0
16371,0
90604,0
118803,0
98509,0
37983,0
71229,0
86038,0
10924,0
87588,0
96474,0
57080,0
1563,0
87437,0
83186,0
13032,0
78156,0
30034,0
90735,0
89630,0
12099,0
55866,0
76463,0
78114,0
88573,0
57897,0
12764,0
15646,0
14449,0
14613,0
23921,0
468,0
60154,0
74945,0
71852,0
45545,0
37461,0
93444,0
39067,0
107543,0
118100,0
96078,0
69288,0
69398,0
166,0
87148,0
15383,0
34966,0
95124,0
1347,0
87869,0
91648,0
39643,0
63965,0
86764,0
48215,0
109991,0
112303,0
98385,0
94814,0
49240,0
62830,0
14547,0
90655,0
6112,0
34077,0
55449,0
90797,0
64686,0
90812,0
37121,0
73656,0
81880,0
71347,0
11369,0
68632,0
5548,0
14995,0
54016,0
78259,0
59470,0
83654,0
68973,0
2919,0
66920,0
8709,0
105918,0
24068,0
12188,0
96631,0
64384,0
64004,0
117412,0
92342,0
47327,0
45436,0
3177,0
79182,0
49334,0
18613,0
82709,0
5469,0
93385,0
17994,0
39592,0
31204,0
66969,0
86497,0
85835,0
55914,0
43520,0
42539,0
100922,0
45069,0
32341,0
76262,0
97500,0
3333,0
27307,0
78699,0
36210,0
86777,0
53070,0
4152,0
78303,0
20436,0
77260,0
57835,0
92016,0
115046,0
97019,0
62235,0
106258,0
93501,0
58919,0
92901,0
45874,0
47040,0
16487,0
62348,0
77697,0
46829,0
96857,0
118824,0
25584,0
45392,0
104993,0
105695,0
87817,0
20288,0
58357,0
35082,0
1362,0
45880,0
9936,0
40612,0
69908,0
114328,0
59350,0
64163,0
70846,0
67518,0
89176,0
56997,0
30782,0
12033,0
24445,0
69613,0
38816,0
114511,0
45370,0
47143,0
40611,0
70730,0
84829,0
53103,0
6621,0
115453,0
42418,0
118492,0
47774,0
84999,0
56555,0
60946,0
8931,0
30318,0
6915,0
68770,0
68780,0
109265,0
79582,0
12699,0
75755,0
42625,0
50110,0
94594,0
68615,0
37169,0
81807,0
52013,0
98037,0
76762,0
71078,0
80081,0
28511,0
115989,0
75552,0
64053,0
43610,0
91611,0
83169,0
83142,0
31162,0
88060,0
85041,0
63017,0
96107,0
20971,0
119329,0
57215,0
15687,0
99204,0
95904,0
39402,0
36670,0
49524,0
45729,0
67471,0
58254,0
106679,0
70364,0
88117,0
9111,0
68466,0
49339,0
94200,0
113497,0
40071,0
117161,0
92531,0
59187,0
67983,0
79815,0
19704,0
62446,0
62699,0
101538,0
48939,0
14662,0
36605,0
59052,0
19514,0
53940,0
76769,0
89806,0
48208,0
54123,0
41706,0
71473,0
84749,0
74197,0
98480,0
66764,0
93884,0
3244,0
60786,0
31438,0
30565,0
43377,0
51672,0
92236,0
64135,0
8218,0
37014,0
114101,0
47411,0
109207,0
47213,0
38401,0
93371,0
93546,0
80807,0
41394,0
107424,0
50683,0
20452,0
5249,0
65631,0
68753,0
86854,0
46944,0
66963,0
60981,0
64170,0
54091,0
8989,0
15112,0
104753,0
33715,0
79672,0
8930,0
97829,0
36071,0
4055,0
105861,0
27364,0
117130,0
88747,0
111325,0
26276,0
61095,0
37299,0
65546,0
74379,0
33917,0
65547,0
41953,0
94248,0
45071,0
77706,0
5536,0
74001,0
1089,0
119191,0
112951,0
5588,0
57658,0
113750,0
99011,0
12847,0
108657,0
63749,0
62824,0
98312,0
89284,0
55480,0
86232,0
48874,0
91804,0
62798,0
7218,0
65406,0
63603,0
76150,0
110151,0
35271,0
58518,0
636,0
77224,0
101940,0
68767,0
52130,0
4735,0
57325,0
107069,0
82341,0
61928,0
93278,0
82551,0
36235,0
112216,0
32312,0
92869,0
55585,0
85238,0
36384,0
69127,0
63338,0
22846,0
60523,0
42275,0
18164,0
54476,0
31933,0
92524,0
53068,0
38891,0
61618,0
99087,0
85247,0
116016,0
88659,0
115258,0
54218,0
42083,0
31097,0
5184,0
115104,0
21713,0
68045,0
110487,0
44003,0
55136,0
81237,0
113197,0
6189,0
86564,0
33198,0
63264,0
78355,0
77608,0
80184,0
66566,0
82375,0
62317,0
95112,0
7681,0
101531,0
64540,0
79701,0
11629,0
57105,0
37257,0
73149,0
88766,0
79464,0
28462,0
67465,0
26092,0
66057,0
54367,0
45746,0
18266,0
118955,0
50,0
63162,0
12730,0
84354,0
96944,0
82578,0
69160,0
46324,0
10621,0
61493,0
81768,0
113387,0
15884,0
94683,0
1473,0
85000,0
54522,0
66781,0
16626,0
9222,0
47083,0
105482,0
92506,0
96150,0
94216,0
67672,0
23952,0
62168,0
63710,0
68534,0
21385,0
36107,0
9315,0
80190,0
58735,0
14586,0
69326,0
40926,0
8914,0
43698,0
50374,0
6104,0
84940,0
111582,0
26577,0
34000,0
64998,0
104221,0
109374,0
102610,0
50919,0
95272,0
3280,0
88578,0
92209,0
51273,0
90504,0
88416,0
86451,0
46871,0
117788,0
93446,0
107793,0
19823,0
30774,0
66232,0
5867,0
27000,0
102411,0
98423,0
83585,0
15226,0
117268,0
47011,0
38694,0
60595,0
3350,0
67429,0
20025,0
2534,0
111328,0
51710,0
49485,0
31595,0
54235,0
11542,0
68199,0
64239,0
36884,0
112715,0
25764,0
117457,0
99533,0
67991,0
82798,0
86287,0
49577,0
1224,0
79935,0
42847,0
501,0
109751,0
77031,0
62025,0
36079,0
73673,0
13226,0
80686,0
40725,0
3328,0
86761,0
64329,0
36012,0
68711,0
95909,0
36327,0
98801,0
99751,0
119581,0
72249,0
108967,0
35372,0
35911,0
119310,0
110587,0
37478,0
98510,0
64737,0
99314,0
41915,0
112865,0
61759,0
76217,0
97390,0
40803,0
64623,0
65537,0
76328,0
59355,0
52330,0
69777,0
79715,0
111753,0
56633,0
114099,0
61855,0
11386,0
75657,0
104682,0
24944,0
111463,0
37728,0
94420,0
15474,0
50295,0
25691,0
102150,0
90114,0
65309,0
85393,0
110753,0
12137,0
5849,0
52410,0
14570,0
88911,0
37844,0
24122,0
83253,0
100339,0
52160,0
41483,0
8464,0
60656,0
42449,0
11683,0
21061,0
40028,0
64041,0
5321,0
80593,0
50134,0
113670,0
113476,0
75684,0
99454,0
7791,0
88284,0
60782,0
4121,0
54181,0
101907,0
118404,0
46326,0
7509,0
118207,0
53968,0
4230,0
49734,0
108144,0
99946,0
77135,0
7647,0
66900,0
84912,0
59379,0
11645,0
89664,0
69026,0
44135,0
89777,0
11491,0
101370,0
116799,0
17449,0
114954,0
117779,0
83567,0
58619,0
94192,0
93766,0
52318,0
52100,0
67700,0
75317,0
74644,0
9577,0
27353,0
71953,0
83693,0
55619,0
113812,0
36763,0
100049,0
27568,0
23231,0
43822,0
47558,0
97085,0
97739,0
65756,0
68245,0
116429,0
54803,0
75830,0
95330,0
63317,0
2096,0
1356,0
112841,0
1147,0
101755,0
39534,0
62567,0
91953,0
87593,0
32514,0
695,0
81983,0
2076,0
35442,0
84472,0
52062,0
20676,0
33824,0
68801,0
82589,0
36370,0
85674,0
72900,0
1571,0
44939,0
17873,0
8857,0
81232,0
32976,0
93534,0
74372,0
115004,0
63690,0
13383,0
90630,0
1925,0
95668,0
92165,0
41499,0
36231,0
114707,0
9353,0
72964,0
87308,0
42370,0
77332,0
9930,0
71814,0
6834,0
115463,0
76734,0
76132,0
73541,0
90135,0
59630,0
83579,0
88845,0
83224,0
5797,0
39432,0
18314,0
16835,0
101353,0
71105,0
99304,0
77819,0
43082,0
83094,0
59301,0
61422,0
93463,0
98168,0
70114,0
60223,0
36606,0
4893,0
99745,0
34882,0
8851,0
90476,0
63019,0
88835,0
69218,0
116768,0
80931,0
36084,0
65521,0
78192,0
110885,0
79494,0
53966,0
5268,0
74402,0
68758,0
15748,0
30347,0
64843,0
83718,0
36976,0
48321,0
98266,0
66179,0
99728,0
37769,0
85086,0
94952,0
60945,0
43583,0
100784,0
30771,0
12616,0
55126,0
13662,0
57633,0
79486,0
61093,0
84692,0
104439,0
63006,0
94187,0
111953,0
45837,0
111708,0
64835,0
56612,0
117882,0
56075,0
44421,0
46332,0
86162,0
42913,0
20393,0
4449,0
16803,0
40961,0
109575,0
87972,0
2679,0
90898,0
51547,0
46788,0
101886,0
101700,0
51580,0
91507,0
88598,0
56311,0
44981,0
82191,0
70272,0
56694,0
7752,0
56319,0
97586,0
64144,0
58964,0
95671,0
51675,0
13059,0
57056,0
118558,0
55499,0
96950,0
54510,0
65461,0
118433,0
46130,0
62614,0
65467,0
59014,0
23461,0
77733,0
49579,0
13596,0
59469,0
61330,0
29659,0
88559,0
108171,0
87427,0
94831,0
77470,0
22374,0
100616,0
112543,0
75360,0
107902,0
10662,0
77951,0
96902,0
52138,0
90904,0
61133,0
62801,0
119736,0
21926,0
42895,0
27051,0
44678,0
7851,0
9415,0
49595,0
109820,0
9107,0
97663,0
34026,0
112899,0
64121,0
1132,0
81972,0
23273,0
92701,0
91900,0
101313,0
32282,0
10266,0
868,0
52549,0
36824,0
86286,0
42853,0
45130,0
1428,0
84476,0
100954,0
59296,0
46767,0
70489,0
44865,0
118598,0
81672,0
7140,0
81538,0
72893,0
96055,0
275,0
85472,0
80882,0
72612,0
24985,0
93060,0
57117,0
59443,0
98646,0
10640,0
62364,0
71404,0
42336,0
32332,0
83484,0
95247,0
76477,0
97212,0
56824,0
88460,0
94470,0
94026,0
4211,0
26759,0
17710,0
108072,0
110269,0
51575,0
109732,0
67977,0
96833,0
117661,0
46443,0
26659,0
13183,0
73196,0
97728,0
20833,0
1230,0
32423,0
20287,0
34878,0
114192,0
47420,0
78432,0
16370,0
45790,0
45703,0
14536,0
24891,0
61073,0
78186,0
68909,0
10890,0
27993,0
32196,0
99858,0
35809,0
67833,0
87868,0
76586,0
366,0
107487,0
52378,0
24536,0
32051,0
50335,0
53756,0
73935,0
94196,0
88829,0
34164,0
97879,0
16661,0
55515,0
23239,0
78561,0
71351,0
59737,0
54466,0
11994,0
53786,0
1910,0
82786,0
114021,0
84691,0
23769,0
110608,0
111800,0
72426,0
42757,0
111848,0
56346,0
71918,0
24651,0
100623,0
83333,0
81022,0
88674,0
95058,0
19031,0
8340,0
9082,0
53684,0
69151,0
25857,0
66078,0
61399,0
107891,0
83302,0
39741,0
60437,0
60475,0
52200,0
25979,0
65050,0
113198,0
26189,0
93102,0
91923,0
73605,0
83635,0
4550,0
53266,0
47156,0
70268,0
28968,0
94578,0
88600,0
46318,0
51054,0
34514,0
30597,0
14268,0
16751,0
110432,0
47490,0
49034,0
69440,0
32586,0
37258,0
17390,0
23198,0
109682,0
85576,0
89811,0
30492,0
117972,0
11499,0
69815,0
78004,0
93097,0
6446,0
56194,0
84471,0
59249,0
114418,0
112678,0
89793,0
115557,0
46373,0
72410,0
1864,0
78652,0
77783,0
56237,0
111206,0
53884,0
60160,0
38467,0
70232,0
78289,0
88833,0
12602,0
77334,0
50678,0
84961,0
93056,0
21905,0
49450,0
118997,0
51889,0
65210,0
98251,0
59055,0
20147,0
100942,0
85088,0
56551,0
104949,0
83566,0
13890,0
39173,0
31145,0
60535,0
97746,0
76488,0
56608,0
88531,0
99227,0
54435,0
59400,0
119130,0
58586,0
21694,0
66441,0
90281,0
37011,0
80628,0
36948,0
21710,0
66330,0
83486,0
65922,0
37470,0
74319,0
4088,0
49807,0
48415,0
87692,0
95965,0
90261,0
117983,0
66302,0
18561,0
93681,0
85980,0
20129,0
11426,0
80696,0
43882,0
82831,0
941,0
88701,0
118701,0
45132,0
13490,0
114474,0
85462,0
101938,0
91392,0
29892,0
95776,0
82015,0
4004,0
4022,0
54711,0
64257,0
82792,0
107680,0
10993,0
62469,0
7122,0
74750,0
26166,0
92224,0
85043,0
118919,0
66849,0
69295,0
58414,0
37004,0
55712,0
14226,0
106108,0
77432,0
47002,0
44518,0
78624,0
23206,0
75929,0
66413,0
31737,0
53589,0
16237,0
82237,0
111291,0
85903,0
37106,0
119875,0
26236,0
91187,0
71832,0
42307,0
51399,0
31947,0
40679,0
24521,0
35987,0
88481,0
47296,0
48934,0
55003,0
34965,0
19093,0
48581,0
99151,0
100120,0
79264,0
25516,0
113888,0
110370,0
50005,0
59048,0
21771,0
41974,0
44543,0
108185,0
2173,0
50052,0
79082,0
94250,0
92180,0
43743,0
69969,0
26741,0
39018,0
80509,0
68433,0
78071,0
40266,0
86741,0
100550,0
44686,0
84675,0
17557,0
10956,0
6994,0
16520,0
85948,0
110397,0
30290,0
6378,0
89745,0
100077,0
60152,0
115696,0
48732,0
21922,0
59085,0
111027,0
48373,0
23585,0
99758,0
8491,0
61966,0
49386,0
62829,0
63369,0
48585,0
69967,0
56055,0
65550,0
55909,0
111138,0
78945,0
99293,0
57082,0
45947,0
48798,0
4478,0
90628,0
30173,0
19270,0
59431,0
16867,0
115223,0
4833,0
77748,0
124,0
17011,0
53086,0
76811,0
7209,0
59297,0
17692,0
91906,0
75775,0
41632,0
47439,0
82027,0
51254,0
28612,0
41902,0
84458,0
96845,0
98349,0
7974,0
86708,0
59439,0
7377,0
14559,0
115282,0
12238,0
7730,0
5652,0
6518,0
3420,0
76016,0
62737,0
85361,0
109618,0
83166,0
109009,0
113942,0
13084,0
67437,0
94144,0
82966,0
42808,0
116827,0
69985,0
95617,0
47067,0
53518,0
94218,0
94287,0
59468,0
63817,0
13535,0
72824,0
91456,0
43777,0
92727,0
58827,0
109313,0
79161,0
71620,0
60052,0
79649,0
119895,0
967,0
86615,0
25890,0
15795,0
9126,0
18558,0
81461,0
11381,0
23646,0
81968,0
97291,0
71686,0
95051,0
78795,0
62964,0
101355,0
36017,0
67967,0
83880,0
82109,0
28811,0
60003,0
39841,0
49752,0
73295,0
63054,0
29460,0
81973,0
66429,0
91583,0
53768,0
87883,0
60074,0
43381,0
49457,0
94555,0
86263,0
62647,0
49076,0
25736,0
68427,0
79860,0
29947,0
72840,0
67866,0
112668,0
93438,0
25588,0
96645,0
62958,0
68035,0
90021,0
992,0
63811,0
88405,0
16308,0
59929,0
93647,0
93010,0
92858,0
118506,0
5513,0
115343,0
86019,0
70680,0
41290,0
34106,0
50072,0
62184,0
55456,0
42547,0
117424,0
29513,0
42737,0
21090,0
82211,0
79828,0
65946,0
74053,0
118173,0
69598,0
61291,0
89631,0
9440,0
48000,0
50355,0
83873,0
80278,0
83932,0
50326,0
15372,0
48452,0
9950,0
57185,0
34908,0
55246,0
80774,0
33840,0
56148,0
41532,0
119640,0
6432,0
59336,0
107189,0
84663,0
76331,0
90082,0
46598,0
18226,0
92208,0
64497,0
54197,0
53657,0
98495,0
92921,0
42103,0
15540,0
22269,0
82164,0
50225,0
18188,0
47988,0
11534,0
82869,0
62707,0
49287,0
54419,0
85956,0
63868,0
85558,0
113537,0
113235,0
73803,0
22301,0
6256,0
85774,0
19408,0
110626,0
86064,0
91727,0
72986,0
108209,0
25192,0
9749,0
89739,0
82203,0
106994,0
84680,0
46917,0
73145,0
44218,0
22726,0
69406,0
10971,0
64571,0
54074,0
81549,0
55169,0
21767,0
25199,0
56249,0
10288,0
99091,0
28247,0
98970,0
28343,0
52529,0
45804,0
49165,0
80507,0
63736,0
71816,0
50733,0
59673,0
6036,0
54213,0
70480,0
71499,0
14434,0
63963,0
100353,0
17605,0
6624,0
33962,0
85638,0
52282,0
63040,0
84236,0
58457,0
84756,0
24447,0
43599,0
68465,0
27762,0
4630,0
86027,0
48335,0
115409,0
29874,0
77481,0
11874,0
89051,0
132,0
37603,0
88979,0
90933,0
2598,0
80643,0
20597,0
66587,0
59272,0
55516,0
59695,0
55055,0
34700,0
54173,0
90503,0
40179,0
60980,0
23105,0
7766,0
61373,0
112550,0
37843,0
115197,0
86959,0
93409,0
69408,0
3560,0
73625,0
48693,0
65717,0
111767,0
105636,0
95402,0
84435,0
8097,0
97146,0
50913,0
44094,0
42464,0
80488,0
112417,0
44284,0
78327,0
71058,0
24582,0
110455,0
47912,0
6141,0
45779,0
16586,0
52167,0
80338,0
94711,0
63486,0
7277,0
48775,0
100393,0
42514,0
10671,0
92480,0
818,0
84504,0
83529,0
78253,0
94242,0
88289,0
88723,0
14350,0
46313,0
57390,0
115569,0
69679,0
114112,0
66552,0
99559,0
99769,0
21619,0
16905,0
59284,0
41965,0
63526,0
47051,0
4849,0
76943,0
110875,0
68469,0
87997,0
41549,0
86879,0
110223,0
98259,0
85391,0
49932,0
53892,0
12605,0
22268,0
67931,0
66447,0
43380,0
63879,0
15483,0
84198,0
29919,0
68852,0
102467,0
76519,0
112472,0
28147,0
4390,0
46856,0
57149,0
97435,0
65301,0
65286,0
66406,0
17042,0
65964,0
47237,0
59548,0
92264,0
116471,0
71057,0
53331,0
117238,0
66968,0
45993,0
69641,0
17569,0
90508,0
3208,0
14373,0
70940,0
56941,0
100254,0
59655,0
38178,0
34360,0
76179,0
57128,0
93007,0
61887,0
57044,0
58542,0
55923,0
44470,0
92190,0
68142,0
8483,0
15643,0
5294,0
92005,0
48,0
50908,0
43710,0
66748,0
57094,0
36832,0
61969,0
94773,0
63221,0
78467,0
96682,0
97472,0
47312,0
12960,0
113205,0
90840,0
109038,0
100664,0
16170,0
48988,0
19636,0
29155,0
89757,0
24709,0
59813,0
92500,0
110458,0
79351,0
101695,0
39806,0
95677,0
59257,0
57862,0
66740,0
108413,0
31492,0
12765,0
86202,0
21953,0
55621,0
49114,0
38099,0
61828,0
37260,0
57012,0
90653,0
9671,0
37118,0
15893,0
40976,0
70741,0
47360,0
79913,0
87085,0
52619,0
16663,0
83276,0
34428,0
60112,0
77750,0
51536,0
45026,0
97042,0
81263,0
79254,0
45713,0
92194,0
63920,0
22277,0
60848,0
40466,0
64791,0
47485,0
47597,0
36191,0
45362,0
63309,0
82891,0
69875,0
114332,0
65816,0
40332,0
44840,0
93093,0
91548,0
47134,0
81014,0
40981,0
35509,0
49087,0
87279,0
71004,0
25275,0
69636,0
45416,0
563,0
72905,0
37829,0
96867,0
11215,0
71703,0
14801,0
88358,0
4908,0
46128,0
85091,0
56891,0
6302,0
54040,0
23975,0
61610,0
10918,0
82320,0
22975,0
19098,0
27262,0
44171,0
21169,0
75717,0
118772,0
59624,0
54911,0
91480,0
81910,0
42211,0
92280,0
84480,0
39422,0
112831,0
88652,0
62696,0
76669,0
109785,0
61134,0
15753,0
66320,0
34153,0
19929,0
67264,0
48783,0
60078,0
10341,0
19102,0
12897,0
70580,0
76571,0
9861,0
86693,0
10012,0
113573,0
41316,0
54210,0
92530,0
84097,0
23001,0
88840,0
1784,0
60533,0
117575,0
78306,0
19368,0
1743,0
51293,0
90688,0
63597,0
73761,0
58092,0
84451,0
40365,0
55335,0
68772,0
83887,0
89158,0
95128,0
110996,0
88688,0
40104,0
38140,0
36722,0
81804,0
94240,0
1523,0
71778,0
29948,0
528,0
48475,0
19292,0
14565,0
113739,0
47805,0
65766,0
23886,0
52662,0
39071,0
18592,0
78443,0
47641,0
32107,0
16140,0
93990,0
115183,0
90081,0
115485,0
35204,0
82726,0
99571,0
118546,0
42212,0
66913,0
7761,0
35520,0
113790,0
69019,0
95799,0
73504,0
118731,0
114456,0
41143,0
72912,0
37303,0
106417,0
68462,0
83332,0
53635,0
119137,0
74056,0
90180,0
65261,0
92163,0
8128,0
32639,0
84702,0
3138,0
38162,0
8689,0
86797,0
78441,0
49669,0
64794,0
69286,0
2776,0
65507,0
89467,0
60347,0
95177,0
100390,0
48016,0
98020,0
42646,0
46911,0
100443,0
12855,0
87356,0
41928,0
100969,0
82571,0
35510,0
96764,0
84574,0
60338,0
74356,0
34993,0
96282,0
36387,0
83129,0
20782,0
15325,0
38763,0
83968,0
31363,0
62072,0
35964,0
83680,0
45423,0
78015,0
81220,0
91887,0
4191,0
90077,0
63297,0
8342,0
15672,0
111761,0
11220,0
80013,0
16733,0
49269,0
76266,0
20520,0
88762,0
54354,0
17235,0
76788,0
36251,0
116209,0
62419,0
83706,0
56379,0
54759,0
113028,0
84368,0
6116,0
63812,0
51893,0
6761,0
102222,0
26431,0
40279,0
44379,0
24081,0
11932,0
1755,0
95304,0
61711,0
91041,0
86118,0
9532,0
12404,0
23247,0
88040,0
48882,0
13582,0
21315,0
66655,0
96437,0
95495,0
80106,0
70381,0
67809,0
89819,0
109603,0
30237,0
1911,0
117827,0
68953,0
10606,0
16836,0
36166,0
50817,0
58636,0
110633,0
85441,0
28031,0
64228,0
98627,0
94674,0
32649,0
7383,0
28344,0
59549,0
97397,0
68827,0
35195,0
90147,0
52676,0
89546,0
78025,0
9747,0
2610,0
58854,0
116955,0
4640,0
64056,0
119424,0
4105,0
51598,0
40295,0
81384,0
88509,0
106200,0
68871,0
16114,0
41581,0
59932,0
114416,0
46724,0
48825,0
102362,0
86526,0
84491,0
86074,0
